record_id,city,state,zone_type,date,year,month,day_of_week,season,population,aqi,pm2_5,pm10,no2,so2,co,o3,nh3,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,num_vehicles,num_industries,green_cover_pct,monitoring_stations,hospital_admissions,respiratory_cases,cardiovascular_cases,aqi_category,health_risk_score,data_source,data_quality_flag
2328,Delhi,Delhi,Urban,2022-08-03,2022,8,Wednesday,Monsoon,16787941,124.9,73.35,70.8,50.84,46.74,8.55,82.59,16.3,26.8,100,21.9,35.3,3856616,12422,15.5,20,884,499,214,,,State PCB,Unverified
2329,Amritsar,Punjab,Tourist,2022-09-11,2022,9,Sunday,Monsoon,1132761,133.2,60.09,101.08,66.96,44.8,9.27,117.02,39.57,34.5,59.4,20.8,0,247308,1646,27.9,24,73,48,11,,,CPCB,Verified
2330,Amritsar,Punjab,Tourist,2022-07-26,2022,7,Tuesday,Monsoon,1132761,94.0,51.5,52.41,70.17,26.61,9.98,113.89,48.51,32.6,67.9,11.7,14.7,343286,1368,35.2,25,47,29,9,,,Satellite,Verified
2331,Jodhpur,Rajasthan,Tourist,2022-09-29,2022,9,Thursday,Monsoon,1137815,161.2,65.45,143.65,62.29,59.69,0.99,78.51,13.33,38.8,82.1,19.5,0,241267,2004,33.1,23,65,28,15,,,CPCB,Unverified
2332,Ludhiana,Punjab,Industrial,2023-04-04,2023,4,Tuesday,Summer,1618879,10,3.83,7.63,44.29,39.45,14.21,95.6,37.93,32.5,75.6,0.1,1.6,561962,1963,36.0,14,42,19,8,,,State PCB,Auto
2333,Kolkata,West Bengal,Urban,2022-07-05,2022,7,Tuesday,Monsoon,4496694,131.2,41.45,68.75,78.78,37.94,3.95,46.8,2.02,32.6,75.8,20.8,0,975253,3865,42.7,18,177,92,44,,,Satellite,Manual Entry
2334,Agra,Uttar Pradesh,Tourist,2022-07-24,2022,7,Sunday,Monsoon,1585704,76.3,31.97,53.15,34.37,11.83,4.73,87.64,15.6,35.5,92.8,2.9,0,495828,2262,41.4,22,47,28,8,,,Ground Sensor,Manual Entry
2335,Bhopal,Madhya Pradesh,Administrative,2023-09-06,2023,9,Wednesday,Monsoon,1795648,133.7,65.01,110.1,35.22,25.66,9.08,116.44,15.26,,54.2,6.0,13.1,347963,2313,21.4,18,82,48,14,,,State PCB,Auto
2335,Bhopal,Madhya Pradesh,Administrative,2023-09-06,2023,9,Wednesday,Monsoon,1795648,133.7,65.01,110.1,35.22,25.66,9.08,116.44,15.26,,54.2,6.0,13.1,347963,2313,21.4,18,82,48,14,,,State PCB,Auto
2336,Indore,Madhya Pradesh,Commercial,2023-02-01,2023,2,Wednesday,Winter,1994397,23.5,11.27,18.3,35.2,48.87,16.78,55.52,29.21,17.7,56.5,10.4,0.1,693791,2760,30.6,20,63,28,16,,,CPCB,Auto
2337,Visakhapatnam,Andhra Pradesh,Coastal,2023-05-18,2023,5,Thursday,Summer,1728128,152.9,80.49,117.08,55.16,40.05,10.47,29.65,25.68,11.6,72.2,16.7,3.4,423608,3372,34.6,6,106,57,19,,,Satellite,Auto
2338,Pune,Maharashtra,Industrial,2022-11-03,2022,11,Thursday,Winter,3124458,130.9,59.8,107.6,14.31,72.12,9.8,107.93,23.37,44.3,39.6,1.5,2.5,906301,5197,21.5,7,168,100,34,,,CPCB,Auto
2339,Coimbatore,Tamil Nadu,Industrial,2022-05-16,2022,5,Monday,Summer,1061447,,,129.46,117.7,24.67,13.42,75.49,37.48,19.9,66.2,7.8,0,346893,734,23.1,14,72,29,19,,,CPCB,Manual Entry
2340,Kolkata,West Bengal,Urban,2023-12-28,2023,12,Thursday,Winter,4496694,212.8,113.67,155.21,29.05,55.24,19.3,123.2,32.64,37.0,100,12.5,0,1562603,5508,34.0,24,328,188,73,,,State PCB,Manual Entry
2341,Patna,Bihar,Administrative,2023-12-25,2023,12,Monday,Winter,1684222,101.1,32.41,67.79,20.18,24.97,13.71,37.04,46.23,32.8,62.0,20.8,0,387389,1822,23.9,14,34,20,6,,,Ground Sensor,Auto
2342,Hyderabad,Telangana,IT Hub,2023-02-18,2023,2,Saturday,Winter,6809970,126.7,39.99,109.28,97.85,62.64,4.7,94.22,10.69,35.4,91.8,10.1,0.5,2049915,5317,35.6,21,393,227,85,,,Ground Sensor,Auto
2343,Jodhpur,Rajasthan,Tourist,2022-10-31,2022,10,Monday,Post-Monsoon,1137815,247.7,86.77,144.64,53.59,55.76,5.16,27.19,34.42,34.8,45.9,9.6,0,262828,832,40.0,25,82,36,15,,,State PCB,Auto
2344,Indore,Madhya Pradesh,Commercial,2023-09-01,2023,9,Friday,Monsoon,1994397,,,101.32,84.8,43.22,4.83,25.66,12.38,12.5,52.9,2.6,37.7,670107,2699,7.1,8,107,55,26,,,State PCB,Auto
2345,Lucknow,Uttar Pradesh,Administrative,2022-05-14,2022,5,Saturday,Summer,2815601,182.2,66.54,103.27,41.04,31.86,2.8,98.31,5.97,49.3,57.4,8.6,0,809972,1866,15.3,23,149,99,26,,,Satellite,Verified
2346,Chennai,Tamil Nadu,Coastal,2022-07-13,2022,7,Wednesday,Monsoon,7088000,59.5,22.51,33.55,64.8,9.24,8.82,61.53,36.11,24.6,40.6,9.7,25.6,1307310,9917,29.6,18,265,138,60,,,Ground Sensor,Unverified
2347,Delhi,Delhi,Urban,2023-11-11,2023,11,Saturday,Winter,16787941,33.0,17.07,25.86,29.3,79.71,18.06,72.69,15.67,31.6,37.9,25.5,0,4669997,15697,5.9,22,434,259,118,,,CPCB,Unverified
2348,Ahmedabad,Gujarat,Industrial,2023-04-29,2023,4,Saturday,Summer,5570585,185.1,87.65,129.19,90.48,23.94,7.28,75.11,47.86,30.7,100,17.1,0,1444983,5409,30.8,17,471,215,77,,,Ground Sensor,Verified
2349,Surat,Gujarat,Industrial,2022-07-15,2022,7,Friday,Monsoon,4467797,11.8,6.97,8.49,48.71,8.02,7.91,110.27,31.55,31.2,92.9,29.6,0,1242822,6532,34.3,18,70,39,19,,,CPCB,Verified
2350,Jaipur,Rajasthan,Tourist,2022-04-03,2022,4,Sunday,Summer,3046163,137.2,49.12,104.4,120.01,62.72,12.17,103.85,30.91,47.8,53.5,16.7,2.6,944795,5832,43.8,24,250,169,38,,,Ground Sensor,Manual Entry
2351,Vadodara,Gujarat,Industrial,2023-01-20,2023,1,Friday,Winter,1670806,42.3,14.9,36.52,43.26,30.44,12.1,88.1,31.16,26.6,71.5,22.7,5.7,425141,1543,11.8,13,,28,9,,,Satellite,Verified
2352,Surat,Gujarat,Industrial,2023-03-06,2023,3,Monday,Summer,4467797,269.0,150.46,153.59,38.36,15.05,9.82,94.42,8.54,35.8,96.2,10.7,0,1155447,2558,6.6,13,321,196,82,,,Satellite,Verified
2353,Ranchi,Jharkhand,Industrial,2023-04-05,2023,4,Wednesday,Summer,1073440,10,3.47,5.84,17.75,52.11,14.99,125.3,13.87,30.0,94.1,4.9,5.2,194238,1911,17.8,4,20,8,5,,,State PCB,Unverified
2354,Agra,Uttar Pradesh,Tourist,2023-06-01,2023,6,Thursday,Monsoon,1585704,113.8,39.09,91.73,24.57,29.89,3.13,61.85,35.31,38.2,74.7,32.6,2.7,329735,1503,35.9,13,37,16,8,,,Satellite,Verified
2355,Agra,Uttar Pradesh,Tourist,2023-03-29,2023,3,Wednesday,Summer,1585704,148.9,74.75,133.72,75.97,33.21,9.21,84.9,36.31,40.7,89.5,26.0,3.4,412891,1804,22.6,16,120,73,27,,,Satellite,Auto
2356,Srinagar,Jammu & Kashmir,Tourist,2022-04-08,2022,4,Friday,Summer,1180570,220.6,131.82,192.72,84.34,79.22,15.38,121.96,8.74,39.4,63.8,13.1,4.0,255059,1294,33.7,24,94,48,19,,,Ground Sensor,Verified
2357,Pune,Maharashtra,Industrial,2022-10-02,2022,10,Sunday,Post-Monsoon,3124458,800.0,18.06,50.45,121.47,60.68,11.59,109.01,26.46,32.9,60.7,14.0,6.5,734764,2410,19.3,14,178,92,45,,,Satellite,Manual Entry
2358,Vadodara,Gujarat,Industrial,2023-06-15,2023,6,Thursday,Monsoon,1670806,139.6,77.7,122.85,85.36,47.27,9.72,70.31,3.46,20.9,62.1,22.5,0,573448,2285,40.6,11,104,61,24,,,Ground Sensor,Verified
2359,Bangalore,Karnataka,IT Hub,2023-02-02,2023,2,Thursday,Winter,8443675,196.7,93.24,171.63,101.95,45.41,6.94,64.9,32.54,36.2,75.9,11.0,0.7,2832936,14293,43.2,19,681,374,107,,,Satellite,Unverified
2360,Mumbai,Maharashtra,Industrial,2022-06-16,2022,6,Thursday,Monsoon,12478447,126.1,45.5,82.58,82.28,29.0,4.13,93.37,29.34,26.9,44.9,18.0,26.0,4232999,19269,20.0,10,664,286,121,,,Satellite,Manual Entry
2361,Ludhiana,Punjab,Industrial,2023-10-23,2023,10,Monday,Post-Monsoon,1618879,224.0,119.64,173.81,52.11,13.11,3.61,55.78,7.72,38.3,87.1,21.8,5.0,521296,1601,35.1,3,120,59,34,,,Satellite,Auto
2362,Rajkot,Gujarat,Industrial,2022-03-16,2022,3,Wednesday,Summer,1286995,235.1,97.98,167.8,117.49,46.32,4.49,82.66,34.24,29.4,73.2,6.3,6.5,369656,2458,5.4,9,124,73,33,,,State PCB,Verified
2363,Lucknow,Uttar Pradesh,Administrative,2022-02-10,2022,2,Thursday,Winter,2815601,191.9,71.59,109.63,117.95,38.33,6.46,140.16,6.03,37.1,71.6,26.8,0,982126,5142,21.0,11,182,108,35,,,CPCB,Verified
2364,Hyderabad,Telangana,IT Hub,2023-09-07,2023,9,Thursday,Monsoon,6809970,127.8,73.33,90.95,43.37,52.79,5.03,77.02,19.79,28.6,37.9,16.9,11.4,2001989,7315,16.3,6,325,227,50,,,Satellite,Unverified
2365,Chennai,Tamil Nadu,Coastal,2023-08-20,2023,8,Sunday,Monsoon,7088000,52.1,29.7,39.83,7.64,33.29,10.67,125.67,4.29,26.7,69.2,0.4,2.0,1344335,10223,29.9,11,130,79,23,,,Ground Sensor,Unverified
2366,Chennai,Tamil Nadu,Coastal,2022-11-09,2022,11,Wednesday,Winter,7088000,314.0,120.6,198.95,18.44,92.01,15.6,50.91,38.92,25.3,41.2,5.8,3.1,2031064,6788,13.5,7,593,316,162,,,State PCB,Manual Entry
2367,Ranchi,Jharkhand,Industrial,2023-08-29,2023,8,Tuesday,Monsoon,1073440,,,33.75,21.17,8.63,2.88,59.75,1.26,20.4,75.0,8.6,0,266979,1112,15.1,14,23,15,6,,,Satellite,Auto
2368,Agra,Uttar Pradesh,Tourist,2023-01-03,2023,1,Tuesday,Winter,1585704,892.3,51.54,133.57,80.14,68.21,4.75,145.67,31.8,23.8,26.9,10.6,3.0,536333,1233,15.8,16,113,50,27,,,CPCB,Manual Entry
2369,Bangalore,Karnataka,IT Hub,2022-09-30,2022,9,Friday,Monsoon,8443675,128.7,42.8,71.89,63.38,21.47,2.06,29.14,20.36,27.7,76.8,21.4,9.0,2149557,8092,5.4,14,426,284,125,,,State PCB,Verified
2370,Ghaziabad,Uttar Pradesh,Industrial,2022-08-12,2022,8,Friday,Monsoon,1636068,62.4,28.63,42.75,46.91,25.12,8.22,121.68,25.16,21.9,53.9,1.1,15.2,343510,1448,12.0,20,52,25,13,,,Ground Sensor,Verified
2371,Bangalore,Karnataka,IT Hub,2023-06-01,2023,6,Thursday,Monsoon,8443675,162.7,55.86,144.78,20.66,50.69,6.72,132.66,28.13,18.2,68.3,16.9,0,2712879,10618,33.3,6,356,216,55,,,Ground Sensor,Manual Entry
2372,Nagpur,Maharashtra,Commercial,2022-04-03,2022,4,Sunday,Summer,2405665,134.6,41.86,90.19,111.82,20.98,5.71,87.76,20.25,21.4,83.5,10.3,8.7,545853,1470,12.8,25,166,83,34,,,Ground Sensor,Manual Entry
2373,Chennai,Tamil Nadu,Coastal,2022-07-06,2022,7,Wednesday,Monsoon,7088000,112.7,34.67,68.18,36.77,10.99,0.66,82.86,21.63,28.1,37.6,9.1,5.8,2415492,7534,31.5,9,166,67,43,,,Ground Sensor,Verified
2374,Nagpur,Maharashtra,Commercial,2023-01-16,2023,1,Monday,Winter,2405665,195.2,62.79,161.04,97.17,41.76,8.56,37.89,10.88,16.1,56.0,16.1,0.1,673648,1271,13.8,20,147,94,39,,,Satellite,Unverified
2375,Lucknow,Uttar Pradesh,Administrative,2022-02-19,2022,2,Saturday,Winter,2815601,158.7,63.76,81.82,56.74,40.18,2.48,123.29,2.07,21.7,71.6,7.2,3.1,752601,3851,30.6,23,154,91,27,,,Satellite,Unverified
2376,Hyderabad,Telangana,IT Hub,2022-06-08,2022,6,Wednesday,Monsoon,6809970,170.5,54.0,92.78,41.47,45.88,4.75,106.37,3.12,23.1,71.4,4.5,13.8,2242993,4362,40.5,24,325,189,93,,,CPCB,Auto
2377,Vadodara,Gujarat,Industrial,2022-04-24,2022,4,Sunday,Summer,1670806,129.0,75.63,112.72,122.51,87.27,11.33,91.81,10.21,25.5,65.7,13.0,0,459158,1393,17.2,21,139,87,38,,,Ground Sensor,Manual Entry
2378,Ahmedabad,Gujarat,Industrial,2022-02-23,2022,2,Wednesday,Winter,5570585,775.1,83.21,170.11,98.28,88.52,17.19,124.17,22.28,,67.2,11.6,2.0,1380509,8176,20.3,24,558,377,133,,,Ground Sensor,Auto
2379,Patna,Bihar,Administrative,2022-01-29,2022,1,Saturday,Winter,1684222,10,5.29,7.93,25.73,104.92,3.9,143.52,19.66,41.0,82.3,12.0,0,308041,1580,24.9,25,55,22,12,,,Ground Sensor,Unverified
2380,Mumbai,Maharashtra,Industrial,2022-04-25,2022,4,Monday,Summer,12478447,200.8,85.97,163.83,81.75,38.11,6.5,121.7,8.47,12.7,19.7,13.9,0,3480796,19205,27.5,12,886,406,206,,,CPCB,Auto
2381,Jodhpur,Rajasthan,Tourist,2023-06-20,2023,6,Tuesday,Monsoon,1137815,68.2,26.06,56.61,38.34,53.86,4.22,65.14,37.09,37.2,32.6,4.7,10.4,217500,1649,23.8,7,43,24,10,,,Satellite,Auto
2382,Chennai,Tamil Nadu,Coastal,2022-07-12,2022,7,Tuesday,Monsoon,7088000,84.8,45.56,50.12,20.79,30.81,10.86,48.03,44.86,24.7,37.7,17.2,0,1877540,13878,32.2,15,262,140,59,,,Ground Sensor,Manual Entry
2383,Ranchi,Jharkhand,Industrial,2023-05-27,2023,5,Saturday,Summer,1073440,71.3,23.74,58.21,20.7,82.61,6.23,49.51,2.91,6.8,84.0,4.4,0,273728,1552,21.8,9,33,14,7,,,Satellite,Manual Entry
2383,Ranchi,Jharkhand,Industrial,2023-05-27,2023,5,Saturday,Summer,1073440,71.3,23.74,58.21,20.7,82.61,6.23,49.51,2.91,6.8,84.0,4.4,0,273728,1552,21.8,9,33,14,7,,,Satellite,Manual Entry
2384,Pune,Maharashtra,Industrial,2022-03-08,2022,3,Tuesday,Summer,3124458,37.8,17.74,30.94,32.09,21.46,9.83,142.94,37.96,29.8,56.1,3.0,2.0,800757,3540,8.5,12,56,28,11,,,Ground Sensor,Verified
2385,Chennai,Tamil Nadu,Coastal,2022-06-11,2022,6,Saturday,Monsoon,7088000,703.9,8.74,18.53,55.93,47.0,7.83,58.05,44.04,,45.4,16.0,0,1326656,8131,26.9,9,241,124,69,,,Satellite,Auto
2386,Rajkot,Gujarat,Industrial,2023-11-01,2023,11,Wednesday,Winter,1286995,184.9,83.71,122.03,146.85,42.24,4.4,39.7,7.17,27.8,53.5,13.7,0,307461,1954,9.6,11,138,81,27,,,CPCB,Verified
2387,Visakhapatnam,Andhra Pradesh,Coastal,2023-11-06,2023,11,Monday,Winter,1728128,231.3,89.19,128.98,124.48,111.95,19.58,80.74,46.2,26.0,81.4,14.9,0,433794,3441,33.7,24,184,75,45,,,Ground Sensor,Auto
2388,Bangalore,Karnataka,IT Hub,2022-05-08,2022,5,Sunday,Summer,8443675,238.3,77.27,160.53,24.15,24.9,4.78,110.54,25.86,36.0,57.5,6.6,5.1,1523104,13632,19.3,24,406,174,101,,,State PCB,Auto
2389,Faridabad,Haryana,Industrial,2023-02-22,2023,2,Wednesday,Winter,1394000,168.3,98.96,148.74,146.43,11.05,8.34,28.18,2.35,23.4,91.9,19.0,0.0,457924,2634,27.0,12,145,84,27,,,CPCB,Manual Entry
2390,Nagpur,Maharashtra,Commercial,2022-01-07,2022,1,Friday,Winter,2405665,111.2,58.63,99.39,100.01,34.31,9.71,22.02,37.29,13.6,44.0,16.6,0,549623,1610,38.9,5,186,120,38,,,Ground Sensor,Unverified
2391,Chennai,Tamil Nadu,Coastal,2022-08-16,2022,8,Tuesday,Monsoon,7088000,152.1,72.25,87.02,38.31,10.19,7.72,130.55,24.68,47.3,55.7,13.1,14.3,1748269,12594,11.0,24,316,126,73,,,CPCB,Manual Entry
2392,Varanasi,Uttar Pradesh,Tourist,2022-03-19,2022,3,Saturday,Summer,1198491,245.4,127.34,183.59,113.25,49.65,15.38,28.04,1.91,22.8,80.1,2.0,6.2,386389,1679,10.2,4,,64,14,,,Satellite,Verified
2393,Ludhiana,Punjab,Industrial,2022-12-25,2022,12,Sunday,Winter,1618879,211.6,68.45,152.34,149.1,43.86,9.05,139.95,10.1,32.9,78.7,16.5,6.7,483899,3142,32.1,14,138,60,22,,,State PCB,Unverified
2394,Hyderabad,Telangana,IT Hub,2022-09-28,2022,9,Wednesday,Monsoon,6809970,66.9,31.81,51.91,29.89,48.27,3.24,113.22,20.6,43.5,40.6,16.7,0,1430446,4712,33.0,11,176,101,48,,,Ground Sensor,Verified
2395,Vadodara,Gujarat,Industrial,2022-07-12,2022,7,Tuesday,Monsoon,1670806,97.1,39.27,82.71,64.31,10.43,2.76,124.66,39.97,17.7,56.8,8.5,0,522266,1028,21.6,17,54,30,8,,,CPCB,Auto
2396,Srinagar,Jammu & Kashmir,Tourist,2022-04-24,2022,4,Sunday,Summer,1180570,222.9,80.21,131.4,73.71,30.82,14.3,39.44,13.99,41.9,36.7,10.0,0,224379,985,17.6,3,69,43,16,,,State PCB,Auto
2397,Ghaziabad,Uttar Pradesh,Industrial,2023-11-01,2023,11,Wednesday,Winter,1636068,179.9,54.07,108.8,80.29,67.49,15.83,89.95,44.32,23.3,95.6,5.0,2.2,416179,3061,33.1,5,108,50,17,,,CPCB,Auto
2398,Srinagar,Jammu & Kashmir,Tourist,2023-12-08,2023,12,Friday,Winter,1180570,163.2,72.21,134.93,22.24,22.22,6.64,24.92,9.12,28.8,63.1,14.0,5.9,379962,623,33.4,23,56,37,9,,,State PCB,Manual Entry
2399,Ghaziabad,Uttar Pradesh,Industrial,2022-03-10,2022,3,Thursday,Summer,1636068,164.8,61.68,88.33,19.29,78.2,10.03,49.87,24.61,13.9,61.7,16.3,0,438976,2821,41.6,4,80,54,12,,,State PCB,Auto
2400,Varanasi,Uttar Pradesh,Tourist,2023-02-13,2023,2,Monday,Winter,1198491,205.2,92.6,104.44,104.48,8.48,19.75,125.74,37.18,23.2,49.1,9.6,0,365914,1689,14.8,21,86,54,14,,,CPCB,Unverified
2401,Srinagar,Jammu & Kashmir,Tourist,2023-06-21,2023,6,Wednesday,Monsoon,1180570,81.9,26.24,44.96,66.49,39.02,3.22,89.83,32.56,34.2,63.7,9.2,0,402252,1778,33.7,23,40,19,7,,,Satellite,Manual Entry
2402,Srinagar,Jammu & Kashmir,Tourist,2022-03-07,2022,3,Monday,Summer,1180570,120.1,36.38,85.3,29.42,72.79,7.63,149.56,44.71,24.7,46.3,10.9,2.5,333285,1707,32.0,15,53,33,11,,,Ground Sensor,Unverified
2403,Ghaziabad,Uttar Pradesh,Industrial,2022-12-13,2022,12,Tuesday,Winter,1636068,181.1,107.23,114.52,159.68,86.65,11.8,116.81,39.9,44.0,41.3,10.7,4.1,316657,2888,9.7,16,151,98,37,,,Ground Sensor,Manual Entry
2404,Ludhiana,Punjab,Industrial,2022-10-19,2022,10,Wednesday,Post-Monsoon,1618879,210.1,89.61,169.65,38.6,43.71,12.65,124.84,43.72,31.8,44.2,9.3,0,460894,2541,16.1,6,73,30,13,,,Ground Sensor,Manual Entry
2405,Ghaziabad,Uttar Pradesh,Industrial,2023-08-13,2023,8,Sunday,Monsoon,1636068,118.7,36.5,92.32,42.63,51.57,10.65,21.78,24.46,23.8,56.7,19.2,60.0,340091,1603,23.6,22,57,29,16,,,Ground Sensor,Manual Entry
2406,Ghaziabad,Uttar Pradesh,Industrial,2023-05-15,2023,5,Monday,Summer,1636068,100.3,57.57,77.77,13.96,49.15,6.18,64.22,33.04,23.6,55.6,11.4,3.7,479971,3094,44.0,6,70,48,20,,,State PCB,Verified
2407,Jodhpur,Rajasthan,Tourist,2023-02-23,2023,2,Thursday,Winter,1137815,178.6,67.98,98.85,42.24,50.61,5.15,66.28,21.5,20.3,35.9,12.2,4.1,361932,1377,42.0,18,68,42,13,,,Satellite,Unverified
2408,Indore,Madhya Pradesh,Commercial,2022-04-24,2022,4,Sunday,Summer,1994397,273.9,142.74,216.29,62.48,39.84,15.37,66.72,11.68,6.8,21.9,10.9,0.9,427878,1793,19.8,11,169,97,32,,,Satellite,Verified
2409,Patna,Bihar,Administrative,2023-02-07,2023,2,Tuesday,Winter,1684222,,41.08,44.36,47.38,61.1,8.76,50.19,43.55,26.8,64.7,11.5,5.9,458029,1283,34.2,8,81,46,20,,,CPCB,Manual Entry
2410,Patna,Bihar,Administrative,2023-10-05,2023,10,Thursday,Post-Monsoon,1684222,212.7,105.07,144.4,121.05,65.9,9.94,106.71,20.99,37.6,67.4,4.8,3.3,556339,1458,43.2,16,187,115,51,,,CPCB,Auto
2411,Coimbatore,Tamil Nadu,Industrial,2022-12-07,2022,12,Wednesday,Winter,1061447,200.5,118.24,160.03,25.6,93.0,1.64,103.73,45.51,27.3,60.3,13.6,2.7,286500,1465,11.6,19,94,39,17,,,Ground Sensor,Unverified
2412,Ghaziabad,Uttar Pradesh,Industrial,2022-08-24,2022,8,Wednesday,Monsoon,1636068,51.2,21.86,42.54,80.78,4.03,9.22,43.89,17.44,36.9,36.7,19.1,16.7,477396,3271,26.4,5,47,30,8,,,Satellite,Verified
2413,Mumbai,Maharashtra,Industrial,2022-06-08,2022,6,Wednesday,Monsoon,12478447,43.3,17.55,32.73,14.72,29.61,9.81,94.74,33.72,31.2,54.9,6.4,6.4,2320803,11023,21.2,19,235,158,69,,,Satellite,Unverified
2414,Jaipur,Rajasthan,Tourist,2023-10-21,2023,10,Saturday,Post-Monsoon,3046163,298.3,123.99,251.7,48.14,51.54,11.22,53.63,42.14,43.2,51.8,13.1,3.7,553415,2540,21.2,7,181,97,37,,,State PCB,Manual Entry
2415,Ahmedabad,Gujarat,Industrial,2023-10-23,2023,10,Monday,Post-Monsoon,5570585,247.2,141.56,186.24,118.58,78.34,10.92,21.55,1.19,8.2,82.5,16.3,4.1,1686904,3638,20.5,16,629,375,103,,,State PCB,Auto
2416,Delhi,Delhi,Urban,2023-05-21,2023,5,Sunday,Summer,16787941,195.3,60.77,118.01,94.52,58.32,8.12,119.51,23.34,23.9,71.4,8.9,3.1,3938431,27081,26.4,25,1095,492,189,,,Ground Sensor,Auto
2416,Delhi,Delhi,Urban,2023-05-21,2023,5,Sunday,Summer,16787941,195.3,60.77,118.01,94.52,58.32,8.12,119.51,23.34,23.9,71.4,8.9,3.1,3938431,27081,26.4,25,1095,492,189,,,Ground Sensor,Auto
2417,Faridabad,Haryana,Industrial,2023-02-16,2023,2,Thursday,Winter,1394000,632.7,81.14,101.92,52.5,66.13,6.2,55.38,43.07,39.0,41.6,21.3,0,477839,1450,14.8,3,86,57,13,,,Satellite,Unverified
2418,Hyderabad,Telangana,IT Hub,2023-09-20,2023,9,Wednesday,Monsoon,6809970,131.4,64.23,84.5,47.32,13.03,8.19,55.14,2.14,29.1,65.8,14.3,11.3,1911264,5677,16.9,5,256,104,73,,,Satellite,Auto
2419,Indore,Madhya Pradesh,Commercial,2023-06-09,2023,6,Friday,Monsoon,1994397,117.5,51.98,72.33,62.73,17.22,5.22,47.03,36.16,21.3,64.7,15.4,11.1,608365,2496,38.9,14,88,50,19,,,Satellite,Unverified
2420,Surat,Gujarat,Industrial,2023-07-01,2023,7,Saturday,Monsoon,4467797,84.5,33.42,63.72,58.52,22.91,3.8,33.7,15.28,33.5,54.1,13.0,6.1,1480104,3810,21.2,4,204,112,47,,,Satellite,Verified
2421,Srinagar,Jammu & Kashmir,Tourist,2022-11-02,2022,11,Wednesday,Winter,1180570,271.6,105.94,152.54,128.96,99.99,1.71,132.67,19.7,33.0,92.6,8.6,5.0,349559,768,5.0,16,152,104,34,,,Satellite,Manual Entry
2422,Surat,Gujarat,Industrial,2022-10-06,2022,10,Thursday,Post-Monsoon,4467797,102.8,58.51,78.56,35.88,88.28,7.37,51.06,3.25,37.2,70.2,-2.9,0,850942,5938,17.5,14,294,152,54,,,Satellite,Manual Entry
2423,Mumbai,Maharashtra,Industrial,2022-07-06,2022,7,Wednesday,Monsoon,12478447,123.4,53.96,79.59,59.84,41.81,1.73,55.87,44.38,26.6,57.8,7.7,0,2765078,16420,6.2,14,567,253,93,,,CPCB,Manual Entry
2424,Nagpur,Maharashtra,Commercial,2022-01-27,2022,1,Thursday,Winter,2405665,142.9,55.99,104.55,17.17,51.41,18.3,138.54,10.67,31.2,43.5,8.2,3.6,565212,2825,19.4,23,81,49,12,,,Ground Sensor,Unverified
2425,Faridabad,Haryana,Industrial,2022-08-16,2022,8,Tuesday,Monsoon,1394000,67.7,24.24,50.13,59.22,47.86,1.18,40.22,4.65,31.9,63.0,3.0,0,302320,1719,26.9,4,46,28,13,,,Ground Sensor,Verified
2426,Ranchi,Jharkhand,Industrial,2023-08-09,2023,8,Wednesday,Monsoon,1073440,78.7,45.39,68.18,64.72,27.17,4.57,75.88,33.38,18.5,56.0,15.8,7.1,251695,1498,12.2,7,41,27,6,,,CPCB,Verified
2427,Ranchi,Jharkhand,Industrial,2022-10-03,2022,10,Monday,Post-Monsoon,1073440,182.8,57.83,113.69,143.44,26.72,7.15,100.82,30.47,26.9,89.1,7.1,0.7,301348,1850,25.7,5,94,42,19,,,Satellite,Unverified
2428,Varanasi,Uttar Pradesh,Tourist,2023-01-13,2023,1,Friday,Winter,1198491,638.0,28.6,41.94,45.49,95.19,1.42,21.42,45.73,26.6,44.8,8.3,0,296949,2118,19.6,14,55,30,10,,,CPCB,Auto
2429,Ranchi,Jharkhand,Industrial,2023-11-24,2023,11,Friday,Winter,1073440,144.6,83.5,126.41,28.12,23.72,16.76,38.01,15.98,20.2,72.0,9.0,0,308079,1662,40.5,23,42,23,6,,,Satellite,Verified
2430,Pune,Maharashtra,Industrial,2022-11-26,2022,11,Saturday,Winter,3124458,133.4,73.82,119.9,105.27,106.12,6.1,68.34,25.09,20.4,59.7,9.4,0,599678,3262,18.8,10,235,106,47,,,Ground Sensor,Unverified
2431,Jaipur,Rajasthan,Tourist,2022-07-16,2022,7,Saturday,Monsoon,3046163,101.5,56.28,72.95,57.65,38.49,0.65,128.04,37.89,32.3,54.4,17.9,34.8,585730,2128,20.9,7,149,94,31,,,Satellite,Auto
2432,Vadodara,Gujarat,Industrial,2023-04-29,2023,4,Saturday,Summer,1670806,134.7,45.62,94.42,71.65,19.91,8.27,115.51,49.79,31.7,25.9,12.9,3.3,579539,2394,39.4,20,60,37,11,,,CPCB,Unverified
2433,Patna,Bihar,Administrative,2023-05-07,2023,5,Sunday,Summer,1684222,142.6,47.5,75.28,61.52,85.8,12.66,106.89,25.68,27.9,34.1,6.7,0,413058,1437,28.8,5,98,63,21,,,Satellite,Verified
2434,Coimbatore,Tamil Nadu,Industrial,2023-04-22,2023,4,Saturday,Summer,1061447,149.9,53.79,77.73,122.6,44.82,4.09,139.74,8.91,41.6,58.2,15.6,0,219184,625,17.2,12,79,46,14,,,Ground Sensor,Unverified
